UID,TEST,TSVR,TQ_RFR-N-OBJ1,TQ_RFR-N-OBJ2,TQ_RFR-N-OBJ3,TQ_RFR-N-OBJ4,TQ_RFR-N-STRA,TQ_RFR-N-PORT,TQ_RFR-N-LAND,TQ_IFR-N-i1,TQ_IFR-N-i2,TQ_IFR-N-i3,TQ_IFR-N-i4,TQ_IFR-N-i5,TQ_IFR-N-i6,TQ_RFR-O-RORD,TQ_RFR-O-TMOD,TQ_RFR-N-WEAT,TQ_RFR-L-OBJ1,TQ_RFR-L-OBJ2,TQ_RFR-L-OBJ3,TQ_RFR-L-OBJ4,TQ_RFR-L-DOOR,TQ_RFR-L-WIND,TQ_RFR-L-PORT,TQ_RFR-L-LAND,TQ_RFR-L-STRA,TQ_IFR-U-i1,TQ_IFR-U-i2,TQ_IFR-U-i3,TQ_IFR-U-i4,TQ_IFR-U-i5,TQ_IFR-U-i6,TQ_IFR-D-i1,TQ_IFR-D-i2,TQ_IFR-D-i3,TQ_IFR-D-i4,TQ_IFR-D-i5,TQ_IFR-D-i6,TQ_IFR-O-i1,TQ_IFR-O-i2,TQ_IFR-O-i3,TQ_IFR-O-i4,TQ_IFR-O-i5,TQ_IFR-O-i6,TQ_TCR-O-TSK1,TQ_TCR-O-TSK2,TQ_TCR-O-TSK3,TQ_TCR-O-TSK4,TQ_TCR-O-TSK5,TQ_TCR-O-TSK6,TQ_ICR-N-i1,TQ_ICR-N-i2,TQ_ICR-N-i3,TQ_ICR-N-i4,TQ_ICR-N-i5,TQ_ICR-N-i6,TQ_ICR-U-i1,TQ_ICR-U-i2,TQ_ICR-U-i3,TQ_ICR-U-i4,TQ_ICR-U-i5,TQ_ICR-U-i6,TQ_ICR-D-i1,TQ_ICR-D-i2,TQ_ICR-D-i3,TQ_ICR-D-i4,TQ_ICR-D-i5,TQ_ICR-D-i6,TQ_ICR-O-i1,TQ_ICR-O-i2,TQ_ICR-O-i3,TQ_ICR-O-i4,TQ_ICR-O-i5,TQ_ICR-O-i6,TQ_RRE-L-DOOR,TQ_RRE-L-WIND,TQ_RRE-N-LAND,TQ_RRE-L-LAND,TQ_RRE-N-PORT,TQ_RRE-L-PORT,TQ_RRE-N-STRA,TQ_RRE-L-STRA,TQ_IRE-N-i1,TQ_IRE-N-i2,TQ_IRE-N-i3,TQ_IRE-N-i4,TQ_IRE-N-i5,TQ_IRE-N-i6,TQ_IRE-U-i1,TQ_IRE-U-i2,TQ_IRE-U-i3,TQ_IRE-U-i4,TQ_IRE-U-i5,TQ_IRE-U-i6,TQ_IRE-D-i1,TQ_IRE-D-i2,TQ_IRE-D-i3,TQ_IRE-D-i4,TQ_IRE-D-i5,TQ_IRE-D-i6,TQ_IRE-O-i1,TQ_IRE-O-i2,TQ_IRE-O-i3,TQ_IRE-O-i4,TQ_IRE-O-i5,TQ_IRE-O-i6,TC_RFR-N-OBJ1,TC_RFR-N-OBJ2,TC_RFR-N-OBJ3,TC_RFR-N-OBJ4,TC_RFR-N-STRA,TC_RFR-N-PORT,TC_RFR-N-LAND,TC_IFR-N-i1,TC_IFR-N-i2,TC_IFR-N-i3,TC_IFR-N-i4,TC_IFR-N-i5,TC_IFR-N-i6,TC_RFR-O-RORD,TC_RFR-O-TMOD,TC_RFR-N-WEAT,TC_RFR-L-OBJ1,TC_RFR-L-OBJ2,TC_RFR-L-OBJ3,TC_RFR-L-OBJ4,TC_RFR-L-DOOR,TC_RFR-L-WIND,TC_RFR-L-PORT,TC_RFR-L-LAND,TC_RFR-L-STRA,TC_IFR-U-i1,TC_IFR-U-i2,TC_IFR-U-i3,TC_IFR-U-i4,TC_IFR-U-i5,TC_IFR-U-i6,TC_IFR-D-i1,TC_IFR-D-i2,TC_IFR-D-i3,TC_IFR-D-i4,TC_IFR-D-i5,TC_IFR-D-i6,TC_IFR-O-i1,TC_IFR-O-i2,TC_IFR-O-i3,TC_IFR-O-i4,TC_IFR-O-i5,TC_IFR-O-i6,TC_TCR-O-TSK1,TC_TCR-O-TSK2,TC_TCR-O-TSK3,TC_TCR-O-TSK4,TC_TCR-O-TSK5,TC_TCR-O-TSK6,TC_ICR-N-i1,TC_ICR-N-i2,TC_ICR-N-i3,TC_ICR-N-i4,TC_ICR-N-i5,TC_ICR-N-i6,TC_ICR-U-i1,TC_ICR-U-i2,TC_ICR-U-i3,TC_ICR-U-i4,TC_ICR-U-i5,TC_ICR-U-i6,TC_ICR-D-i1,TC_ICR-D-i2,TC_ICR-D-i3,TC_ICR-D-i4,TC_ICR-D-i5,TC_ICR-D-i6,TC_ICR-O-i1,TC_ICR-O-i2,TC_ICR-O-i3,TC_ICR-O-i4,TC_ICR-O-i5,TC_ICR-O-i6,TC_RRE-L-DOOR,TC_RRE-L-WIND,TC_RRE-N-LAND,TC_RRE-L-LAND,TC_RRE-N-PORT,TC_RRE-L-PORT,TC_RRE-N-STRA,TC_RRE-L-STRA,TC_IRE-N-i1,TC_IRE-N-i2,TC_IRE-N-i3,TC_IRE-N-i4,TC_IRE-N-i5,TC_IRE-N-i6,TC_IRE-U-i1,TC_IRE-U-i2,TC_IRE-U-i3,TC_IRE-U-i4,TC_IRE-U-i5,TC_IRE-U-i6,TC_IRE-D-i1,TC_IRE-D-i2,TC_IRE-D-i3,TC_IRE-D-i4,TC_IRE-D-i5,TC_IRE-D-i6,TC_IRE-O-i1,TC_IRE-O-i2,TC_IRE-O-i3,TC_IRE-O-i4,TC_IRE-O-i5,TC_IRE-O-i6,age
A056,4,147.84,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.25,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,0.5,1.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.5,1.0,0.5,1.0,0.25,0.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.6,1.0,0.6,1.0,0.6,0.2,0.4,0.2,1.0,0.2,0.2,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,1.0,0.6,0.6,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.6,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.2,0.4,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.6,0.6,0.4,0.8,0.6,0.8,1.0,1.0,0.8,0.8,0.6,1.0,1.0,0.2,0.2,0.6,0.8,0.2,0.6,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,42.0
A057,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.8,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,1.0,0.6,0.4,0.4,0.4,0.2,0.2,0.8,0.4,0.4,0.4,0.2,0.2,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.2,0.6,0.8,0.6,0.4,40.0
A057,2,24.78,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.5,0.5,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.8,1.0,0.4,0.4,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.8,0.8,1.0,0.4,1.0,0.8,0.4,0.4,0.4,0.4,1.0,1.0,1.0,0.4,0.4,0.6,0.6,0.4,0.4,0.8,1.0,0.8,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.8,0.4,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.2,0.4,0.4,0.4,1.0,0.8,1.0,0.2,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.8,0.6,0.6,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.8,40.0
A057,3,73.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.25,0.5,1.0,0.0,0.5,0.25,0.5,0.25,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.25,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.5,1.0,0.5,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,0.2,0.8,1.0,0.2,0.6,0.2,0.6,0.2,0.2,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.8,0.8,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.2,1.0,0.2,0.4,0.2,0.2,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,40.0
A057,4,145.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.25,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6,0.8,0.6,1.0,1.0,0.2,0.4,0.2,0.2,1.0,1.0,0.2,0.2,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,1.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.8,0.4,0.6,0.4,0.4,0.8,0.4,0.4,0.8,0.6,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,40.0
A058,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.25,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,0.2,1.0,0.6,1.0,0.2,0.6,0.2,1.0,0.6,0.4,0.2,0.2,0.4,1.0,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.2,0.2,0.6,1.0,0.6,0.4,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.6,0.8,0.8,0.6,1.0,0.6,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.4,0.2,0.4,1.0,0.4,1.0,0.4,0.2,0.2,1.0,0.2,0.2,0.2,42.0
A058,2,22.96,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.25,1.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.2,1.0,1.0,1.0,1.0,0.2,0.6,1.0,1.0,1.0,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.2,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.6,0.2,0.2,0.2,0.2,1.0,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,42.0
A058,3,66.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.8,0.2,0.4,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,1.0,1.0,0.4,0.4,1.0,1.0,1.0,0.4,0.2,0.2,0.2,0.2,0.4,1.0,1.0,0.2,0.2,0.2,0.2,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6,1.0,1.0,0.4,0.6,0.4,0.2,1.0,0.4,0.4,0.4,1.0,0.2,0.6,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,1.0,0.2,0.6,0.2,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.4,1.0,0.2,1.0,0.2,0.2,0.4,1.0,0.2,0.4,0.2,0.2,0.2,0.2,42.0
A058,4,143.48,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.5,0.25,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.25,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.6,0.4,0.2,0.4,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,1.0,0.4,0.4,0.8,0.8,0.6,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.4,0.6,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,0.2,0.4,1.0,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,42.0
A059,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.6,0.6,0.8,1.0,0.8,0.4,1.0,0.4,1.0,1.0,0.4,0.2,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.4,1.0,1.0,1.0,0.6,0.4,0.4,1.0,0.4,0.8,0.4,0.4,0.4,0.2,0.8,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.8,0.4,0.8,1.0,1.0,0.6,0.8,1.0,0.8,1.0,1.0,0.8,0.6,1.0,0.2,1.0,0.8,0.4,0.6,0.2,0.4,0.6,0.4,0.4,0.2,1.0,0.2,0.4,0.8,0.6,0.8,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.2,1.0,0.8,0.6,0.6,0.2,0.6,0.8,0.4,0.2,0.2,1.0,0.2,0.4,43.0
A059,2,30.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8,0.2,1.0,1.0,0.8,0.8,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6,0.6,0.2,0.6,1.0,0.2,1.0,1.0,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.8,1.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.4,0.8,0.6,0.4,1.0,0.8,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.2,1.0,1.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.4,0.2,43.0
A059,3,79.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.5,1.0,1.0,0.25,1.0,0.25,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.6,0.6,1.0,0.8,0.8,0.8,1.0,0.4,1.0,0.2,0.2,1.0,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.2,1.0,1.0,0.4,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0.8,1.0,1.0,0.6,1.0,1.0,0.6,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,1.0,0.8,0.4,1.0,1.0,0.8,0.4,1.0,0.2,0.4,1.0,0.6,1.0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,1.0,0.2,43.0
A059,4,151.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.6,1.0,0.6,0.8,0.8,0.8,0.2,0.8,1.0,1.0,1.0,0.2,1.0,0.8,0.6,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.2,0.4,1.0,0.8,1.0,0.2,0.8,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.4,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.2,0.6,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.4,1.0,0.4,1.0,0.8,0.6,0.4,0.4,0.8,0.6,0.4,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.2,43.0
